time,species,N,alpha_PP
37,Perennial adult susceptible biomass,0.03609492220232369,0.0012064850232833117
38,Perennial adult susceptible biomass,0.03609492216224908,0.0012064850232833117
39,Perennial adult susceptible biomass,0.03609492218578225,0.0012064850232833117
40,Perennial adult susceptible biomass,0.03609492216276067,0.0012064850232833117
41,Perennial adult susceptible biomass,0.036094922170207155,0.0012064850232833117
42,Perennial adult susceptible biomass,0.036094922198628865,0.0012064850232833117
43,Perennial adult susceptible biomass,0.036094922171685084,0.0012064850232833117
44,Perennial adult susceptible biomass,0.036094922185668565,0.0012064850232833117
45,Perennial adult susceptible biomass,0.03609492220715538,0.0012064850232833117
46,Perennial adult susceptible biomass,0.03609492217526622,0.0012064850232833117
47,Perennial adult susceptible biomass,0.03609492221471555,0.0012064850232833117
48,Perennial adult susceptible biomass,0.036094922204142676,0.0012064850232833117
49,Perennial adult susceptible biomass,0.036094922234383375,0.0012064850232833117
50,Perennial adult susceptible biomass,0.03609492217827892,0.0012064850232833117
1,Annual infected biomass,499.2997590717684,0.0012064850232833117
2,Annual infected biomass,498.9017124988635,0.0012064850232833117
3,Annual infected biomass,499.0707010213794,0.0012064850232833117
4,Annual infected biomass,499.1446083775377,0.0012064850232833117
5,Annual infected biomass,499.17301245476875,0.0012064850232833117
6,Annual infected biomass,499.1836264396222,0.0012064850232833117
7,Annual infected biomass,499.1874953797275,0.0012064850232833117
8,Annual infected biomass,499.1888930247844,0.0012064850232833117
9,Annual infected biomass,499.1893953304447,0.0012064850232833117
10,Annual infected biomass,499.1895753603211,0.0012064850232833117
11,Annual infected biomass,499.1896398043266,0.0012064850232833117
12,Annual infected biomass,499.1896628532335,0.0012064850232833117
13,Annual infected biomass,499.18967109346823,0.0012064850232833117
14,Annual infected biomass,499.18967403873154,0.0012064850232833117
15,Annual infected biomass,499.1896750913766,0.0012064850232833117
16,Annual infected biomass,499.1896754676994,0.0012064850232833117
17,Annual infected biomass,499.1896756021009,0.0012064850232833117
18,Annual infected biomass,499.1896756501358,0.0012064850232833117
19,Annual infected biomass,499.1896756672569,0.0012064850232833117
20,Annual infected biomass,499.1896756734457,0.0012064850232833117
21,Annual infected biomass,499.18967567558764,0.0012064850232833117
22,Annual infected biomass,499.18967567631665,0.0012064850232833117
23,Annual infected biomass,499.18967567671,0.0012064850232833117
24,Annual infected biomass,499.18967567679215,0.0012064850232833117
25,Annual infected biomass,499.1896756768652,0.0012064850232833117
26,Annual infected biomass,499.18967567678203,0.0012064850232833117
27,Annual infected biomass,499.1896756768992,0.0012064850232833117
28,Annual infected biomass,499.1896756767487,0.0012064850232833117
29,Annual infected biomass,499.18967567685075,0.0012064850232833117
30,Annual infected biomass,499.189675676798,0.0012064850232833117
31,Annual infected biomass,499.18967567685564,0.0012064850232833117
32,Annual infected biomass,499.18967567684393,0.0012064850232833117
33,Annual infected biomass,499.1896756767807,0.0012064850232833117
34,Annual infected biomass,499.18967567680687,0.0012064850232833117
35,Annual infected biomass,499.1896756767872,0.0012064850232833117
36,Annual infected biomass,499.1896756768303,0.0012064850232833117
37,Annual infected biomass,499.1896756768604,0.0012064850232833117
38,Annual infected biomass,499.1896756767316,0.0012064850232833117
39,Annual infected biomass,499.18967567682154,0.0012064850232833117
40,Annual infected biomass,499.1896756767376,0.0012064850232833117
41,Annual infected biomass,499.1896756767752,0.0012064850232833117
42,Annual infected biomass,499.189675676853,0.0012064850232833117
43,Annual infected biomass,499.18967567677487,0.0012064850232833117
44,Annual infected biomass,499.18967567682165,0.0012064850232833117
45,Annual infected biomass,499.1896756768644,0.0012064850232833117
46,Annual infected biomass,499.18967567679016,0.0012064850232833117
47,Annual infected biomass,499.1896756768818,0.0012064850232833117
48,Annual infected biomass,499.1896756768594,0.0012064850232833117
49,Annual infected biomass,499.18967567691396,0.0012064850232833117
50,Annual infected biomass,499.1896756767936,0.0012064850232833117
1,Perennial first-year infected biomass,38.108105222633654,0.0012064850232833117
2,Perennial first-year infected biomass,33.82933753065107,0.0012064850232833117
3,Perennial first-year infected biomass,33.38986232589141,0.0012064850232833117
4,Perennial first-year infected biomass,33.36077599115297,0.0012064850232833117
5,Perennial first-year infected biomass,33.365227775440175,0.0012064850232833117
6,Perennial first-year infected biomass,33.369686988448066,0.0012064850232833117
7,Perennial first-year infected biomass,33.37183567198853,0.0012064850232833117
8,Perennial first-year infected biomass,33.37270969878834,0.0012064850232833117
9,Perennial first-year infected biomass,33.373042422695036,0.0012064850232833117
10,Perennial first-year infected biomass,33.373165280995885,0.0012064850232833117
11,Perennial first-year infected biomass,33.37320991150373,0.0012064850232833117
12,Perennial first-year infected biomass,33.373226005782605,0.0012064850232833117
13,Perennial first-year infected biomass,33.37323178392219,0.0012064850232833117
14,Perennial first-year infected biomass,33.373233853721096,0.0012064850232833117
15,Perennial first-year infected biomass,33.373234594402156,0.0012064850232833117
16,Perennial first-year infected biomass,33.37323485956509,0.0012064850232833117
17,Perennial first-year infected biomass,33.373234954170314,0.0012064850232833117
18,Perennial first-year infected biomass,33.37323498801889,0.0012064850232833117
19,Perennial first-year infected biomass,33.37323500002318,0.0012064850232833117
20,Perennial first-year infected biomass,33.373235004455125,0.0012064850232833117
21,Perennial first-year infected biomass,33.37323500588792,0.0012064850232833117
22,Perennial first-year infected biomass,33.37323500632609,0.0012064850232833117
23,Perennial first-year infected biomass,33.373235006766585,0.0012064850232833117
24,Perennial first-year infected biomass,33.37323500679645,0.0012064850232833117
25,Perennial first-year infected biomass,33.37323500691398,0.0012064850232833117
26,Perennial first-year infected biomass,33.373235006705414,0.0012064850232833117
27,Perennial first-year infected biomass,33.373235006973346,0.0012064850232833117
28,Perennial first-year infected biomass,33.373235006619225,0.0012064850232833117
29,Perennial first-year infected biomass,33.37323500685048,0.0012064850232833117
30,Perennial first-year infected biomass,33.37323500673414,0.0012064850232833117
31,Perennial first-year infected biomass,33.37323500685726,0.0012064850232833117
32,Perennial first-year infected biomass,33.37323500682358,0.0012064850232833117
33,Perennial first-year infected biomass,33.37323500669842,0.0012064850232833117
34,Perennial first-year infected biomass,33.373235006751024,0.0012064850232833117
35,Perennial first-year infected biomass,33.373235006712136,0.0012064850232833117
36,Perennial first-year infected biomass,33.373235006807406,0.0012064850232833117
37,Perennial first-year infected biomass,33.37323500685168,0.0012064850232833117
38,Perennial first-year infected biomass,33.373235006596275,0.0012064850232833117
39,Perennial first-year infected biomass,33.37323500677608,0.0012064850232833117
40,Perennial first-year infected biomass,33.373235006607345,0.0012064850232833117
41,Perennial first-year infected biomass,33.37323500667986,0.0012064850232833117
42,Perennial first-year infected biomass,33.373235006847686,0.0012064850232833117
43,Perennial first-year infected biomass,33.3732350066837,0.0012064850232833117
44,Perennial first-year infected biomass,33.37323500677913,0.0012064850232833117
45,Perennial first-year infected biomass,33.373235006876754,0.0012064850232833117
46,Perennial first-year infected biomass,33.373235006710104,0.0012064850232833117
47,Perennial first-year infected biomass,33.373235006914236,0.0012064850232833117
48,Perennial first-year infected biomass,33.373235006865954,0.0012064850232833117
49,Perennial first-year infected biomass,33.3732350069934,0.0012064850232833117
50,Perennial first-year infected biomass,33.37323500673066,0.0012064850232833117
1,Perennial adult infected biomass,473.9943123759343,0.0012064850232833117
2,Perennial adult infected biomass,460.8519314237631,0.0012064850232833117
3,Perennial adult infected biomass,459.39874395060673,0.0012064850232833117
4,Perennial adult infected biomass,459.61846140099794,0.0012064850232833117
5,Perennial adult infected biomass,459.8501343513342,0.0012064850232833117
6,Perennial adult infected biomass,459.9622858114025,0.0012064850232833117
7,Perennial adult infected biomass,460.00799181391983,0.0012064850232833117
8,Perennial adult infected biomass,460.0254013891515,0.0012064850232833117
9,Perennial adult infected biomass,460.0318288546483,0.0012064850232833117
10,Perennial adult infected biomass,460.03416594035843,0.0012064850232833117
11,Perennial adult infected biomass,460.0350085120855,0.0012064850232833117
12,Perennial adult infected biomass,460.0353110262068,0.0012064850232833117
13,Perennial adult infected biomass,460.0354194022175,0.0012064850232833117
14,Perennial adult infected biomass,460.0354581813358,0.0012064850232833117
15,Perennial adult infected biomass,460.03547204904487,0.0012064850232833117
16,Perennial adult infected biomass,460.03547700871377,0.0012064850232833117
17,Perennial adult infected biomass,460.0354787803755,0.0012064850232833117
18,Perennial adult infected biomass,460.0354794135155,0.0012064850232833117
19,Perennial adult infected biomass,460.0354796392547,0.0012064850232833117
20,Perennial adult infected biomass,460.0354797207124,0.0012064850232833117
21,Perennial adult infected biomass,460.0354797489238,0.0012064850232833117
22,Perennial adult infected biomass,460.0354797585265,0.0012064850232833117
23,Perennial adult infected biomass,460.03547976365206,0.0012064850232833117
24,Perennial adult infected biomass,460.03547976498226,0.0012064850232833117
25,Perennial adult infected biomass,460.0354797660465,0.0012064850232833117
26,Perennial adult infected biomass,460.0354797648417,0.0012064850232833117
27,Perennial adult infected biomass,460.0354797664289,0.0012064850232833117
28,Perennial adult infected biomass,460.03547976450545,0.0012064850232833117
29,Perennial adult infected biomass,460.0354797654428,0.0012064850232833117
30,Perennial adult infected biomass,460.03547976484725,0.0012064850232833117
31,Perennial adult infected biomass,460.03547976564226,0.0012064850232833117
32,Perennial adult infected biomass,460.035479765492,0.0012064850232833117
33,Perennial adult infected biomass,460.03547976469065,0.0012064850232833117
34,Perennial adult infected biomass,460.0354797649193,0.0012064850232833117
35,Perennial adult infected biomass,460.03547976470975,0.0012064850232833117
36,Perennial adult infected biomass,460.0354797652986,0.0012064850232833117
37,Perennial adult infected biomass,460.0354797657375,0.0012064850232833117
38,Perennial adult infected biomass,460.03547976412835,0.0012064850232833117
39,Perennial adult infected biomass,460.03547976497515,0.0012064850232833117
40,Perennial adult infected biomass,460.0354797640555,0.0012064850232833117
41,Perennial adult infected biomass,460.03547976433407,0.0012064850232833117
42,Perennial adult infected biomass,460.03547976545514,0.0012064850232833117
43,Perennial adult infected biomass,460.03547976468076,0.0012064850232833117
44,Perennial adult infected biomass,460.0354797650476,0.0012064850232833117
45,Perennial adult infected biomass,460.03547976587936,0.0012064850232833117
46,Perennial adult infected biomass,460.03547976485777,0.0012064850232833117
47,Perennial adult infected biomass,460.0354797660438,0.0012064850232833117
48,Perennial adult infected biomass,460.0354797659502,0.0012064850232833117
49,Perennial adult infected biomass,460.0354797667891,0.0012064850232833117
50,Perennial adult infected biomass,460.0354797651559,0.0012064850232833117
1,Conidia,5500,0.0012064850232833117
2,Conidia,32609.119973528643,0.0012064850232833117
3,Conidia,32018.76984069294,0.0012064850232833117
4,Conidia,31962.158892386833,0.0012064850232833117
5,Conidia,31971.17299399582,0.0012064850232833117
6,Conidia,31980.053199850776,0.0012064850232833117
7,Conidia,31984.3151597794,0.0012064850232833117
8,Conidia,31986.04657435056,0.0012064850232833117
9,Conidia,31986.70517302369,0.0012064850232833117
10,Conidia,31986.948160291176,0.0012064850232833117
11,Conidia,31987.03648059973,0.0012064850232833117
12,Conidia,31987.06831656638,0.0012064850232833117
13,Conidia,31987.07974595782,0.0012064850232833117
14,Conidia,31987.08384034248,0.0012064850232833117
15,Conidia,31987.08530535313,0.0012064850232833117
16,Conidia,31987.085829246993,0.0012064850232833117
17,Conidia,31987.08601661653,0.0012064850232833117
18,Conidia,31987.086083542876,0.0012064850232833117
19,Conidia,31987.0861074618,0.0012064850232833117
20,Conidia,31987.08611598758,0.0012064850232833117
21,Conidia,31987.086119067684,0.0012064850232833117
22,Conidia,31987.086120131095,0.0012064850232833117
23,Conidia,31987.086120491476,0.0012064850232833117
24,Conidia,31987.08612069062,0.0012064850232833117
25,Conidia,31987.08612073888,0.0012064850232833117
