time,species,N,virulence,transmission
43,Litter,64.28079156048601,1e-20,0.038
44,Litter,64.28077121144352,1e-20,0.038
45,Litter,64.28075263995942,1e-20,0.038
46,Litter,64.28073569075777,1e-20,0.038
47,Litter,64.28072022212635,1e-20,0.038
48,Litter,64.28070610473236,1e-20,0.038
49,Litter,64.28069322054047,1e-20,0.038
50,Litter,64.28068146182635,1e-20,0.038
51,Litter,64.2806707302754,1e-20,0.038
52,Litter,64.28066093616157,1e-20,0.038
53,Litter,64.28065199759641,1e-20,0.038
54,Litter,64.28064383984496,1e-20,0.038
55,Litter,64.28063639470045,1e-20,0.038
56,Litter,64.28062959991422,1e-20,0.038
57,Litter,64.28062339867526,1e-20,0.038
58,Litter,64.28061773913528,1e-20,0.038
59,Litter,64.28061257397499,1e-20,0.038
60,Litter,64.28060786000863,1e-20,0.038
61,Litter,64.28060355782296,1e-20,0.038
62,Litter,64.28059963144754,1e-20,0.038
63,Litter,64.28059604805411,1e-20,0.038
64,Litter,64.28059277768192,1e-20,0.038
65,Litter,64.2805897929876,1e-20,0.038
66,Litter,64.28058706901626,1e-20,0.038
67,Litter,64.28058458299292,1e-20,0.038
68,Litter,64.28058231413189,1e-20,0.038
69,Litter,64.2805802434634,1e-20,0.038
70,Litter,64.28057835367477,1e-20,0.038
71,Litter,64.2805766289654,1e-20,0.038
72,Litter,64.28057505491505,1e-20,0.038
73,Litter,64.28057361836323,1e-20,0.038
74,Litter,64.28057230729905,1e-20,0.038
75,Litter,64.28057111076066,1e-20,0.038
76,Litter,64.28057001874379,1e-20,0.038
77,Litter,64.28056902211823,1e-20,0.038
78,Litter,64.28056811255128,1e-20,0.038
79,Litter,64.280567282438,1e-20,0.038
80,Litter,64.28056652483782,1e-20,0.038
81,Litter,64.28056583341646,1e-20,0.038
82,Litter,64.28056520239309,1e-20,0.038
83,Litter,64.28056462649172,1e-20,0.038
84,Litter,64.28056410089727,1e-20,0.038
85,Litter,64.28056362121517,1e-20,0.038
86,Litter,64.28056318343499,1e-20,0.038
87,Litter,64.28056278389627,1e-20,0.038
88,Litter,64.28056241925864,1e-20,0.038
89,Litter,64.28056208647331,1e-20,0.038
90,Litter,64.28056178275784,1e-20,0.038
91,Litter,64.28056150557288,1e-20,0.038
92,Litter,64.28056125260095,1e-20,0.038
93,Litter,64.28056102172698,1e-20,0.038
94,Litter,64.2805608110206,1e-20,0.038
95,Litter,64.28056061872017,1e-20,0.038
96,Litter,64.28056044321777,1e-20,0.038
97,Litter,64.28056028304607,1e-20,0.038
98,Litter,64.28056013686599,1e-20,0.038
99,Litter,64.28056000345516,1e-20,0.038
100,Litter,64.28055988169825,1e-20,0.038
1,Annual biomass,40.11172698592878,1e-20,0.038
2,Annual biomass,39.43606688288185,1e-20,0.038
3,Annual biomass,38.440980169143174,1e-20,0.038
4,Annual biomass,38.03137879440007,1e-20,0.038
5,Annual biomass,37.940962344593395,1e-20,0.038
6,Annual biomass,37.928708137125376,1e-20,0.038
7,Annual biomass,37.92816243067822,1e-20,0.038
8,Annual biomass,37.92825626627485,1e-20,0.038
9,Annual biomass,37.928125134478336,1e-20,0.038
10,Annual biomass,37.92791849155698,1e-20,0.038
11,Annual biomass,37.927711862061116,1e-20,0.038
12,Annual biomass,37.927521100370626,1e-20,0.038
13,Annual biomass,37.92734701760296,1e-20,0.038
14,Annual biomass,37.92718822729357,1e-20,0.038
15,Annual biomass,37.927043333156,1e-20,0.038
16,Annual biomass,37.92691110054259,1e-20,0.038
17,Annual biomass,37.92679041941839,1e-20,0.038
18,Annual biomass,37.92668028027296,1e-20,0.038
19,Annual biomass,37.926579762227874,1e-20,0.038
20,Annual biomass,37.92648802485165,1e-20,0.038
21,Annual biomass,37.92640430111423,1e-20,0.038
22,Annual biomass,37.9263278909859,1e-20,0.038
23,Annual biomass,37.92625815558812,1e-20,0.038
24,Annual biomass,37.926194511852295,1e-20,0.038
25,Annual biomass,37.92613642764414,1e-20,0.038
26,Annual biomass,37.92608341731424,1e-20,0.038
27,Annual biomass,37.926035037637554,1e-20,0.038
28,Annual biomass,37.92599088410692,1e-20,0.038
29,Annual biomass,37.92595058755084,1e-20,0.038
30,Annual biomass,37.92591381104692,1e-20,0.038
31,Annual biomass,37.92588024710454,1e-20,0.038
32,Annual biomass,37.925849615093846,1e-20,0.038
33,Annual biomass,37.92582165889901,1e-20,0.038
34,Annual biomass,37.92579614477739,1e-20,0.038
35,Annual biomass,37.92577285940454,1e-20,0.038
36,Annual biomass,37.92575160809088,1e-20,0.038
37,Annual biomass,37.92573221315387,1e-20,0.038
38,Annual biomass,37.92571451243212,1e-20,0.038
39,Annual biomass,37.92569835792992,1e-20,0.038
40,Annual biomass,37.925683614579064,1e-20,0.038
41,Annual biomass,37.925670159110766,1e-20,0.038
42,Annual biomass,37.92565787902374,1e-20,0.038
43,Annual biomass,37.92564667164426,1e-20,0.038
44,Annual biomass,37.92563644326757,1e-20,0.038
45,Annual biomass,37.92562710837441,1e-20,0.038
46,Annual biomass,37.92561858891566,1e-20,0.038
47,Annual biomass,37.92561081366055,1e-20,0.038
48,Annual biomass,37.9256037176002,1e-20,0.038
49,Annual biomass,37.92559724140475,1e-20,0.038
50,Annual biomass,37.9255913309266,1e-20,0.038
51,Annual biomass,37.925585936748654,1e-20,0.038
52,Annual biomass,37.92558101377016,1e-20,0.038
53,Annual biomass,37.925576520830425,1e-20,0.038
54,Annual biomass,37.92557242036402,1e-20,0.038
55,Annual biomass,37.92556867808704,1e-20,0.038
56,Annual biomass,37.92556526271043,1e-20,0.038
57,Annual biomass,37.92556214567843,1e-20,0.038
58,Annual biomass,37.92555930092953,1e-20,0.038
59,Annual biomass,37.92555670467888,1e-20,0.038
60,Annual biomass,37.92555433521942,1e-20,0.038
61,Annual biomass,37.92555217274013,1e-20,0.038
62,Annual biomass,37.92555019916061,1e-20,0.038
63,Annual biomass,37.92554839797973,1e-20,0.038
64,Annual biomass,37.925546754138004,1e-20,0.038
65,Annual biomass,37.92554525389135,1e-20,0.038
66,Annual biomass,37.925543884696246,1e-20,0.038
67,Annual biomass,37.9255426351048,1e-20,0.038
68,Annual biomass,37.925541494669325,1e-20,0.038
69,Annual biomass,37.92554045385477,1e-20,0.038
70,Annual biomass,37.92553950395875,1e-20,0.038
71,Annual biomass,37.92553863703923,1e-20,0.038
72,Annual biomass,37.92553784584807,1e-20,0.038
73,Annual biomass,37.92553712377013,1e-20,0.038
74,Annual biomass,37.925536464768044,1e-20,0.038
75,Annual biomass,37.92553586333191,1e-20,0.038
76,Annual biomass,37.925535314433276,1e-20,0.038
77,Annual biomass,37.925534813482805,1e-20,0.038
78,Annual biomass,37.92553435629197,1e-20,0.038
79,Annual biomass,37.925533939038246,1e-20,0.038
80,Annual biomass,37.92553355823295,1e-20,0.038
81,Annual biomass,37.92553321069234,1e-20,0.038
82,Annual biomass,37.92553289351055,1e-20,0.038
83,Annual biomass,37.92553260403565,1e-20,0.038
84,Annual biomass,37.92553233984728,1e-20,0.038
85,Annual biomass,37.925532098736774,1e-20,0.038
86,Annual biomass,37.92553187868793,1e-20,0.038
87,Annual biomass,37.92553167786117,1e-20,0.038
88,Annual biomass,37.92553149457726,1e-20,0.038
89,Annual biomass,37.92553132730379,1e-20,0.038
90,Annual biomass,37.92553117464216,1e-20,0.038
91,Annual biomass,37.92553103531606,1e-20,0.038
92,Annual biomass,37.925530908160596,1e-20,0.038
93,Annual biomass,37.92553079211254,1e-20,0.038
94,Annual biomass,37.92553068620172,1e-20,0.038
95,Annual biomass,37.92553058954249,1e-20,0.038
96,Annual biomass,37.92553050132678,1e-20,0.038
97,Annual biomass,37.9255304208171,1e-20,0.038
98,Annual biomass,37.92553034734011,1e-20,0.038
99,Annual biomass,37.92553028028163,1e-20,0.038
100,Annual biomass,37.92553021908087,1e-20,0.038
1,Perennial first-year biomass,0.05621217510428792,1e-20,0.038
2,Perennial first-year biomass,0.0569319095513114,1e-20,0.038
3,Perennial first-year biomass,0.05790618212328153,1e-20,0.038
4,Perennial first-year biomass,0.05828398215697638,1e-20,0.038
5,Perennial first-year biomass,0.058366308248038214,1e-20,0.038
6,Perennial first-year biomass,0.058377593701393504,1e-20,0.038
7,Perennial first-year biomass,0.0583781633413812,1e-20,0.038
8,Perennial first-year biomass,0.05837811304145511,1e-20,0.038
9,Perennial first-year biomass,0.058378256469520794,1e-20,0.038
10,Perennial first-year biomass,0.058378465298976355,1e-20,0.038
11,Perennial first-year biomass,0.058378672230790525,1e-20,0.038
12,Perennial first-year biomass,0.058378863094804924,1e-20,0.038
13,Perennial first-year biomass,0.0583790372808405,1e-20,0.038
14,Perennial first-year biomass,0.05837919617405531,1e-20,0.038
15,Perennial first-year biomass,0.058379341163715764,1e-20,0.038
16,Perennial first-year biomass,0.05837947348314821,1e-20,0.038
17,Perennial first-year biomass,0.058379594242907715,1e-20,0.038
18,Perennial first-year biomass,0.058379704453292505,1e-20,0.038
19,Perennial first-year biomass,0.05837980503591778,1e-20,0.038
20,Perennial first-year biomass,0.05837989683187154,1e-20,0.038
21,Perennial first-year biomass,0.05837998060876892,1e-20,0.038
22,Perennial first-year biomass,0.058380057067163565,1e-20,0.038
23,Perennial first-year biomass,0.05838012684640272,1e-20,0.038
24,Perennial first-year biomass,0.05838019052997718,1e-20,0.038
25,Perennial first-year biomass,0.058380248650398966,1e-20,0.038
26,Perennial first-year biomass,0.05838030169365859,1e-20,0.038
27,Perennial first-year biomass,0.05838035010328873,1e-20,0.038
28,Perennial first-year biomass,0.05838039428407226,1e-20,0.038
29,Perennial first-year biomass,0.05838043460543108,1e-20,0.038
30,Perennial first-year biomass,0.058380471404513426,1e-20,0.038
31,Perennial first-year biomass,0.0583805049890135,1e-20,0.038
32,Perennial first-year biomass,0.058380535639745774,1e-20,0.038
33,Perennial first-year biomass,0.058380563612993236,1e-20,0.038
34,Perennial first-year biomass,0.05838058914265052,1e-20,0.038
35,Perennial first-year biomass,0.0583806124421781,1e-20,0.038
36,Perennial first-year biomass,0.05838063370639124,1e-20,0.038
37,Perennial first-year biomass,0.05838065311308434,1e-20,0.038
38,Perennial first-year biomass,0.058380670824522,1e-20,0.038
39,Perennial first-year biomass,0.05838068698879268,1e-20,0.038
40,Perennial first-year biomass,0.05838070174104952,1e-20,0.038
41,Perennial first-year biomass,0.058380715204638015,1e-20,0.038
42,Perennial first-year biomass,0.05838072749212971,1e-20,0.038
43,Perennial first-year biomass,0.05838073870626155,1e-20,0.038
44,Perennial first-year biomass,0.0583807489407962,1e-20,0.038
45,Perennial first-year biomass,0.058380758281305664,1e-20,0.038
46,Perennial first-year biomass,0.05838076680588715,1e-20,0.038
47,Perennial first-year biomass,0.05838077458581461,1e-20,0.038
48,Perennial first-year biomass,0.05838078168613708,1e-20,0.038
49,Perennial first-year biomass,0.05838078816622077,1e-20,0.038
50,Perennial first-year biomass,0.058380794080245775,1e-20,0.038
51,Perennial first-year biomass,0.05838079947765978,1e-20,0.038
52,Perennial first-year biomass,0.05838080440359028,1e-20,0.038
53,Perennial first-year biomass,0.05838080889922372,1e-20,0.038
54,Perennial first-year biomass,0.058380813002147446,1e-20,0.038
55,Perennial first-year biomass,0.05838081674666642,1e-20,0.038
56,Perennial first-year biomass,0.05838082016408899,1e-20,0.038
57,Perennial first-year biomass,0.05838082328298764,1e-20,0.038
58,Perennial first-year biomass,0.05838082612943959,1e-20,0.038
59,Perennial first-year biomass,0.05838082872724462,1e-20,0.038
60,Perennial first-year biomass,0.05838083109812234,1e-20,0.038
61,Perennial first-year biomass,0.0583808332618957,1e-20,0.038
62,Perennial first-year biomass,0.058380835236656284,1e-20,0.038
63,Perennial first-year biomass,0.058380837038914585,1e-20,0.038
64,Perennial first-year biomass,0.05838083868373981,1e-20,0.038
65,Perennial first-year biomass,0.05838084018488375,1e-20,0.038
66,Perennial first-year biomass,0.05838084155489779,1e-20,0.038
67,Perennial first-year biomass,0.05838084280523656,1e-20,0.038
68,Perennial first-year biomass,0.05838084394635397,1e-20,0.038
69,Perennial first-year biomass,0.05838084498779085,1e-20,0.038
70,Perennial first-year biomass,0.05838084593825471,1e-20,0.038
71,Perennial first-year biomass,0.05838084680569258,1e-20,0.038
72,Perennial first-year biomass,0.05838084759735651,1e-20,0.038
73,Perennial first-year biomass,0.05838084831986638,1e-20,0.038
74,Perennial first-year biomass,0.058380848979262365,1e-20,0.038
75,Perennial first-year biomass,0.05838084958105774,1e-20,0.038
76,Perennial first-year biomass,0.05838085013028467,1e-20,0.038
77,Perennial first-year biomass,0.05838085063153456,1e-20,0.038
78,Perennial first-year biomass,0.05838085108899888,1e-20,0.038
79,Perennial first-year biomass,0.05838085150650191,1e-20,0.038
80,Perennial first-year biomass,0.05838085188753469,1e-20,0.038
81,Perennial first-year biomass,0.05838085223528284,1e-20,0.038
82,Perennial first-year biomass,0.05838085255265415,1e-20,0.038
83,Perennial first-year biomass,0.058380852842302225,1e-20,0.038
84,Perennial first-year biomass,0.0583808531066483,1e-20,0.038
85,Perennial first-year biomass,0.05838085334790288,1e-20,0.038
86,Perennial first-year biomass,0.05838085356808349,1e-20,0.038
87,Perennial first-year biomass,0.05838085376903016,1e-20,0.038
88,Perennial first-year biomass,0.058380853952423525,1e-20,0.038
89,Perennial first-year biomass,0.05838085411979689,1e-20,0.038
90,Perennial first-year biomass,0.05838085427254964,1e-20,0.038
91,Perennial first-year biomass,0.05838085441195895,1e-20,0.038
92,Perennial first-year biomass,0.05838085453919041,1e-20,0.038
93,Perennial first-year biomass,0.058380854655307936,1e-20,0.038
94,Perennial first-year biomass,0.05838085476128198,1e-20,0.038
95,Perennial first-year biomass,0.058380854857999036,1e-20,0.038
96,Perennial first-year biomass,0.058380854946267505,1e-20,0.038
97,Perennial first-year biomass,0.05838085502682529,1e-20,0.038
98,Perennial first-year biomass,0.05838085510034616,1e-20,0.038
99,Perennial first-year biomass,0.05838085516744466,1e-20,0.038
100,Perennial first-year biomass,0.0583808552286821,1e-20,0.038
1,Perennial adult biomass,5.328092412863229,1e-20,0.038
2,Perennial adult biomass,5.328092382549792,1e-20,0.038
3,Perennial adult biomass,5.328092354720133,1e-20,0.038
4,Perennial adult biomass,5.328102391245735,1e-20,0.038
5,Perennial adult biomass,5.328125189258042,1e-20,0.038
6,Perennial adult biomass,5.328151299815501,1e-20,0.038
7,Perennial adult biomass,5.32817628576825,1e-20,0.038
8,Perennial adult biomass,5.328199244285242,1e-20,0.038
9,Perennial adult biomass,5.328220201110226,1e-20,0.038
10,Perennial adult biomass,5.3282393225405125,1e-20,0.038
11,Perennial adult biomass,5.3282567719662435,1e-20,0.038
12,Perennial adult biomass,5.3282726966983125,1e-20,0.038
13,Perennial adult biomass,5.328287230203357,1e-20,0.038
14,Perennial adult biomass,5.328300494060793,1e-20,0.038
15,Perennial adult biomass,5.328312599195019,1e-20,0.038
16,Perennial adult biomass,5.328323646837024,1e-20,0.038
17,Perennial adult biomass,5.3283337293734485,1e-20,0.038
18,Perennial adult biomass,5.32834293111901,1e-20,0.038
19,Perennial adult biomass,5.328351329021727,1e-20,0.038
20,Perennial adult biomass,5.328358993306583,1e-20,0.038
21,Perennial adult biomass,5.328365988063111,1e-20,0.038
22,Perennial adult biomass,5.32837237178144,1e-20,0.038
23,Perennial adult biomass,5.328378197841636,1e-20,0.038
24,Perennial adult biomass,5.3283835149602,1e-20,0.038
25,Perennial adult biomass,5.32838836759752,1e-20,0.038
26,Perennial adult biomass,5.328392796329834,1e-20,0.038
27,Perennial adult biomass,5.32839683818847,1e-20,0.038
28,Perennial adult biomass,5.3284005269697,1e-20,0.038
29,Perennial adult biomass,5.328403893517264,1e-20,0.038
30,Perennial adult biomass,5.328406965980425,1e-20,0.038
31,Perennial adult biomass,5.328409770049315,1e-20,0.038
32,Perennial adult biomass,5.3284123291698045,1e-20,0.038
33,Perennial adult biomass,5.328414664739576,1e-20,0.038
34,Perennial adult biomass,5.328416796287031,1e-20,0.038
35,Perennial adult biomass,5.328418741634616,1e-20,0.038
36,Perennial adult biomass,5.328420517047881,1e-20,0.038
37,Perennial adult biomass,5.328422137371445,1e-20,0.038
38,Perennial adult biomass,5.328423616153148,1e-20,0.038
39,Perennial adult biomass,5.328424965757337,1e-20,0.038
40,Perennial adult biomass,5.328426197468293,1e-20,0.038
41,Perennial adult biomass,5.328427321584506,1e-20,0.038
42,Perennial adult biomass,5.328428347504857,1e-20,0.038
43,Perennial adult biomass,5.328429283807173,1e-20,0.038
44,Perennial adult biomass,5.328430138319978,1e-20,0.038
45,Perennial adult biomass,5.328430918187913,1e-20,0.038
46,Perennial adult biomass,5.328431629931521,1e-20,0.038
47,Perennial adult biomass,5.328432279501738,1e-20,0.038
48,Perennial adult biomass,5.328432872329647,1e-20,0.038
49,Perennial adult biomass,5.3284334133719105,1e-20,0.038
50,Perennial adult biomass,5.328433907152213,1e-20,0.038
51,Perennial adult biomass,5.328434357799058,1e-20,0.038
52,Perennial adult biomass,5.328434769080308,1e-20,0.038
53,Perennial adult biomass,5.3284351444347084,1e-20,0.038
54,Perennial adult biomass,5.3284354870005926,1e-20,0.038
55,Perennial adult biomass,5.328435799642163,1e-20,0.038
56,Perennial adult biomass,5.328436084973402,1e-20,0.038
57,Perennial adult biomass,5.328436345379979,1e-20,0.038
58,Perennial adult biomass,5.328436583039152,1e-20,0.038
59,Perennial adult biomass,5.328436799937984,1e-20,0.038
60,Perennial adult biomass,5.328436997889961,1e-20,0.038
61,Perennial adult biomass,5.328437178550168,1e-20,0.038
62,Perennial adult biomass,5.328437343429084,1e-20,0.038
63,Perennial adult biomass,5.328437493905277,1e-20,0.038
64,Perennial adult biomass,5.328437631236863,1e-20,0.038
65,Perennial adult biomass,5.328437756572067,1e-20,0.038
66,Perennial adult biomass,5.3284378709588225,1e-20,0.038
67,Perennial adult biomass,5.328437975353514,1e-20,0.038
68,Perennial adult biomass,5.3284380706289785,1e-20,0.038
69,Perennial adult biomass,5.328438157581808,1e-20,0.038
70,Perennial adult biomass,5.328438236939019,1e-20,0.038
71,Perennial adult biomass,5.328438309364112,1e-20,0.038
72,Perennial adult biomass,5.328438375462634,1e-20,0.038
73,Perennial adult biomass,5.3284384357872225,1e-20,0.038
74,Perennial adult biomass,5.328438490842261,1e-20,0.038
75,Perennial adult biomass,5.328438541088068,1e-20,0.038
76,Perennial adult biomass,5.328438586944719,1e-20,0.038
77,Perennial adult biomass,5.328438628795652,1e-20,0.038
78,Perennial adult biomass,5.328438666990761,1e-20,0.038
79,Perennial adult biomass,5.328438701849401,1e-20,0.038
80,Perennial adult biomass,5.328438733663027,1e-20,0.038
81,Perennial adult biomass,5.328438762697619,1e-20,0.038
82,Perennial adult biomass,5.328438789195952,1e-20,0.038
83,Perennial adult biomass,5.32843881337956,1e-20,0.038
84,Perennial adult biomass,5.328438835450654,1e-20,0.038
85,Perennial adult biomass,5.3284388555937685,1e-20,0.038
86,Perennial adult biomass,5.328438873977306,1e-20,0.038
87,Perennial adult biomass,5.328438890754986,1e-20,0.038
88,Perennial adult biomass,5.328438906067082,1e-20,0.038
89,Perennial adult biomass,5.328438920041608,1e-20,0.038
