iteration,disease,resident,E.A,E.P,e.A,e.P,s,b.A,b.P,Y.A,y.1,Y.P,g.A,g.P,l.A,l.P,L.A,L.P,beta.A,beta.P,ann_invades,per_invades,per_viable,outcome,litter_producer,litter_tolerator,iterationF,ann_rel_abund,per_rel_abund,eq_litter,Resident
189,with disease,M. vimineum,0.050690434837088225,0.050797663502270746,0.21969855212574,0.19555495747446594,0.8621181130396923,7.623191146260231,4.134652131318452,37.54922426526412,0.033770733436836294,12.596942543031908,0.7992665004296704,0.09291793601365278,271.80246423946664,69.84858829141771,6666.996579410539,988.5979948674083,5.000936208850112e-4,4.2743146265616206e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,189,1,1.464478133185888e-42,6666.996579410539,Resident: M. vimineum
190,with disease,M. vimineum,0.054104700303851914,0.13407772304710186,0.20558278850670428,0.2110999780904433,0.7683137339934818,10.03263069920372,4.274395737716341,30.919892355177726,0.013838193573707148,24.21361009489709,0.7793640255274749,0.12166068276305814,188.2358082427441,103.46966504380663,6901.30441189683,1837.9743778160127,4.0568003524186087e-4,8.323930000498679e-5,1,1,1,coexistence,Producer: M. vimineum,Tolerant: M. vimineum,190,0.3896444519350931,0.6103555480649069,6901.30441189683,Resident: M. vimineum
191,with disease,M. vimineum,0.03152908828358687,0.06764314805503954,0.21806374808350507,0.2199934549364196,0.9411410153882842,15.432921231018216,3.9529426229661526,57.317477339738225,0.003684802270973777,54.20767892791194,0.7463497650515785,0.089782694621184,218.01839954871568,428.5558742227112,6675.6092185042025,3769.2867264639976,8.862519854443201e-4,3.373872112766182e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,191,0,1,6675.6092185042025,Resident: M. vimineum
192,with disease,M. vimineum,0.04132568326549487,0.05383377670801701,0.21534106053481913,0.21980434080404126,0.9297582675357331,9.575107337794668,6.165751104128909,35.91621626123943,0.24737937546746813,3.3990578343485676,0.7422514209400155,0.14455931351807877,311.24773952215304,85.17765244311565,7969.532963769994,1608.5626839218944,5.283658175490303e-4,3.8685066695495757e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,192,1,3.5927258146061687e-22,7969.532963769994,Resident: M. vimineum
193,with disease,M. vimineum,0.03770722016199798,0.07182580792312308,0.21813813085842274,0.1922779558056403,0.9589960377111197,10.875428863143489,3.9244538986990016,39.73776950982606,0.12512761662183963,9.990988784377354,0.7638697291530954,0.06186331512885783,213.02397355515566,94.85169438805619,5521.192201165756,1333.1312279188053,8.666695909120675e-4,3.0373942258916215e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,193,0.9989904585247007,0.0010095414752992503,5521.192201165757,Resident: M. vimineum
194,with disease,M. vimineum,0.03552440641657783,0.09861259049699399,0.21878776291319782,0.19776340773471957,0.9506457397196403,14.082775799457528,5.460934171688191,117.23926582436826,0.05449569571750278,12.951826891175225,0.7743985559315794,0.1011607317722439,328.137699467567,87.97220157495758,10433.780425680949,2020.9415118409197,4.944326178727139e-4,9.636564611171437e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,194,0.9999994198217319,5.801782681445996e-7,10433.78042568095,Resident: M. vimineum
195,with disease,M. vimineum,0.05294465774612779,0.05412824425665228,0.21329676820733576,0.2110175817808238,0.806136783287203,13.725780944634895,3.5744835024901365,61.02732698552597,0.0028721545737959153,134.80536919640736,0.7646887056088912,0.08323591225097737,185.42603369126945,230.16117394737398,8758.467251732258,2278.5593554539455,3.457995506222772e-4,3.309339922445682e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,195,5.055604645111248e-81,1,8758.46725173226,Resident: M. vimineum
196,with disease,M. vimineum,0.06299334410056186,0.15915636704957065,0.2197892115347389,0.21718568181662262,0.8895450452547042,11.597312937014435,4.888981515941969,23.70408066317184,0.026503667334090125,15.55819513558191,0.755043439883259,0.1221142393433549,124.35598964367409,119.32799928378029,5693.446977525524,2494.989985145221,4.371844108494296e-4,6.403953127972925e-5,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,196,1.270137291741548e-195,1,5693.446977525524,Resident: M. vimineum
197,with disease,M. vimineum,0.07234556802043499,0.02722149555633865,0.19151899874448017,0.21609899170574934,0.7973850722910515,9.426180196815741,4.501117209020063,20.40676922757445,7.40808776115584e-4,9.991323629331026,0.7563593987832006,0.09510332163013592,170.03258859814474,58.83313151253588,8446.472221425589,770.1492691105904,1.9502583809576527e-4,8.214722118191711e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,197,1,7.523166599787763e-79,8446.472221425593,Resident: M. vimineum
198,with disease,M. vimineum,0.07698266063483747,0.07680055143186737,0.21994748391332866,0.20126949689225807,0.8166734930714725,12.448662923978242,4.096459530969125,11.353896667544603,0.007890846607155529,7.09104288860016,0.7602044521565966,0.22729976958040304,164.24311276801853,153.73932615853704,9965.17024230359,2244.832090002711,1.8635950679799567e-4,1.626342268096106e-4,1,1,1,coexistence,Producer: M. vimineum,Tolerant: M. vimineum,198,0.9090052351380995,0.0909947648619005,9965.17024230359,Resident: M. vimineum
199,with disease,M. vimineum,0.060603694164988786,0.127016753323335,0.2198764619496038,0.20043412187994838,0.9662630318085925,7.124873724484393,6.287502052225625,47.074469348736194,0.02974988190758334,13.958737229978837,0.7778941505078237,0.19327322949164524,147.7038524896163,296.4775348518089,4009.6884696856364,5352.716641119734,6.554382730643629e-4,1.4415415846020228e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,199,0,1,4009.688469685636,Resident: M. vimineum
200,with disease,M. vimineum,0.03481426105191274,0.05154651061859792,0.2165836991981808,0.2102141858700983,0.910947014974592,15.471966015881886,4.717300375081593,82.84723814169834,0.014299558219630666,187.7363383551079,0.7700666687559384,0.08112694758888311,226.72804306615063,597.7719977910051,7771.795453453073,4844.3117782562795,6.718035917585434e-4,3.960662397908043e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,200,0,1,7771.795453453073,Resident: M. vimineum
201,with disease,M. vimineum,0.04953962130115283,0.04229074189765488,0.2163417192891559,0.15402162218675214,0.9013799440394803,13.306237439778057,5.202479722611385,52.95885628875597,0.029505025884873956,16.766822293130414,0.7752799986931819,0.09952794213297363,179.10279070668258,53.32793279812001,7545.215523457014,1005.1028653264377,4.462489187329898e-4,3.5015172232710274e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,201,1,2.279795069761589e-28,7545.215523457013,Resident: M. vimineum
202,with disease,M. vimineum,0.03353341886839416,0.11730971953445124,0.20001213283512204,0.21535559535879378,0.8706567256977039,11.090579222897471,2.8393437021438066,19.290387559729698,0.03106468145129879,7.24227899367679,0.7547230401011978,0.07274797156806419,202.00250736695222,61.71046529531519,5165.8058587462365,762.9570709969976,9.610429519730902e-4,1.6179207815055513e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,202,0.998258988758678,0.001741011241321964,5165.8058587462365,Resident: M. vimineum
203,with disease,M. vimineum,0.03997377686256989,0.04595031993008457,0.21089717876779862,0.21770216308338242,0.9672757082013314,6.494631335859647,4.125570023058449,20.99309287433484,0.10411773562068694,2.0713862784041503,0.7595088632748614,0.21218296851975646,297.6213274775546,260.568815253413,5100.085489880469,2128.5491301859174,8.3839540263211e-4,7.328842875563047e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,203,0.999380444348295,6.195556517049639e-4,5100.085489880469,Resident: M. vimineum
204,with disease,M. vimineum,0.0614567207856994,0.06851495218200991,0.1976352348590617,0.2164894630476917,0.9372462409160612,10.861855874396346,3.3634447353030046,23.339079536520007,0.002208432169470049,8.673815882202792,0.7604714577524545,0.13892622193538987,89.47654178090244,106.84424112454153,4128.993764115026,1129.5633208439663,5.366547536153613e-4,5.230670067912313e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,204,9.51346126870349e-48,1,4128.993764115026,Resident: M. vimineum
205,with disease,M. vimineum,0.051603917733241106,0.04553550066971064,0.21913163179605244,0.2011821619685498,0.9558495531992915,12.439816311864313,4.580871511896499,35.273391730960405,0.0025841106335879166,82.2522432805753,0.7592344538571514,0.2787891891781881,182.1081624281572,3242.681862417932,7384.07909905412,11748.801901233113,4.396505776094145e-4,4.6290657875811973e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: E. virginicus,205,0,1,7384.07909905412,Resident: M. vimineum
206,with disease,M. vimineum,0.04717349650224416,0.06636878985899486,0.2185121918064939,0.19703327022499575,0.9643514091056081,11.533291353436143,5.882630407790118,24.66478139439319,0.024622735206349264,8.848923580139461,0.762601931539055,0.26217641218866294,154.1146392971025,481.8732493913754,5274.58565893889,5017.188196770769,6.88603203110555e-4,3.7325471033468566e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,206,0,1,5274.58565893889,Resident: M. vimineum
207,with disease,M. vimineum,0.047057242737584444,0.055154664595013524,0.21574051782670578,0.21378886318490858,0.832761458931574,12.43418826750095,6.325551412756507,30.717551728654755,0.17108840015155055,2.423164994590742,0.7961048520481022,0.23072171317767143,294.8401608757737,41.420421926962575,11156.164343004748,996.6501017557027,3.213147368608091e-4,2.5780994587972487e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,207,1,1.0786673654890914e-61,11156.164343004744,Resident: M. vimineum
208,with disease,M. vimineum,0.06844103984947066,0.17535369496540473,0.1875650786044748,0.19678214634425262,0.9863100810115879,12.901782062505358,4.357607344239961,15.43349130499171,0.02194276357477509,11.611353619817637,0.7516284507508851,0.1932160930587202,66.22628248006201,985.0212246757401,4235.578830326606,15303.486260759892,0.00041093207478805534,2.8851147788259927e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,208,0,1,4235.578830326607,Resident: M. vimineum
209,with disease,M. vimineum,0.060559536187195895,0.10026334610605976,0.2113280360874364,0.21961398321782105,0.8691181558166597,10.583132224180627,4.89161541117337,26.022198650299153,0.007227239506108678,37.90854439861831,0.7696177050114615,0.10725635498749973,161.30580696382887,263.016704893399,6782.869880765928,3814.0734871821437,3.6704100685941123e-4,1.7549674324514802e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,209,2.1517115740434898e-305,1,6782.8698807659275,Resident: M. vimineum
210,with disease,M. vimineum,0.046406581873929716,0.04703375378595913,0.2003878299797593,0.17430112339055473,0.9497300293749573,11.055663157444204,3.5428074187073975,50.54884146633237,0.025379295709123856,14.03462474849529,0.7639469095636037,0.12196418198140276,183.3359690610585,142.04354840071207,6495.48611060775,1542.5325743983071,5.108302367976944e-4,4.16577460615752e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,210,0.9999470435512864,5.295644871361194e-5,6495.48611060775,Resident: M. vimineum
211,with disease,M. vimineum,0.03515697949009355,0.03429005694104047,0.21976027481680202,0.21948105418060448,0.8748324119035935,14.05289409940239,5.747537743643612,30.94385085399185,0.003304242540358025,38.76828922648978,0.7848089699450373,0.07799107575302032,339.9980156966656,342.8015934476949,10633.297589164224,3505.862969792136,4.938100509045377e-4,5.079064120470481e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,211,0.9975372919420236,0.0024627080579764597,10633.297589164224,Resident: M. vimineum
212,with disease,M. vimineum,0.03591395606343011,0.11299242005611197,0.20472236620084133,0.215587655503967,0.9419955832774757,10.024587857407354,4.0295363489812495,49.33370859523729,0.07864594172358803,13.310042541441392,0.7859482187839014,0.15037206778996634,206.52071606492584,196.52894431257755,5004.8888393508305,2685.8925960764964,9.391531004168631e-4,1.8141928292254817e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,212,8.363324274545074e-283,1,5004.88883935083,Resident: M. vimineum
213,with disease,M. vimineum,0.048504921145726805,0.04188168640477151,0.21869697176874361,0.11646181780201224,0.8121818995248122,12.078860888353312,6.187902276426411,43.74450110091408,0.06889488910399806,8.293701623245674,0.7071919052047128,0.12688246359833064,164.56906357469364,16.073257188801936,6076.79896443825,405.54419348378315,5.774024191767597e-4,2.930381166761785e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,213,1,5.033644704089403e-69,6076.79896443825,Resident: M. vimineum
214,with disease,M. vimineum,0.04627860609341832,0.0729006247523375,0.21541812511940303,0.2115133253627798,0.9493286542277828,10.48580460013864,4.651472987410543,54.5738465517425,0.050944924480733234,24.248886910664826,0.7640179389945229,0.17636582793028333,142.04276802973908,284.74894947781786,4386.020652038043,2941.413586757011,8.332861230041063e-4,4.335119789559852e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,214,0,1,4386.0206520380425,Resident: M. vimineum
215,with disease,M. vimineum,0.060530072241944254,0.2039692831298525,0.2188606933685729,0.21643529536645434,0.9398296515254078,11.567891020057223,4.376945823811085,12.331093024662868,0.015725878873288593,7.17341284214673,0.7673227101550065,0.14476776191548194,183.1522834371847,333.4037083728627,8140.155431793224,7019.312988513499,3.213372152219066e-4,7.508100577699077e-6,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,215,0,1,8140.155431793224,Resident: M. vimineum
216,with disease,M. vimineum,0.05578010728795409,0.020939634761250246,0.21974478046632986,0.2182053369188226,0.8999407100115605,13.754142928060174,5.1256358010507705,13.911147164840676,0.022000259561013428,3.9936562555091433,0.7555577208207904,0.07383924537193988,210.94965857892393,59.45921006997894,10242.55299308569,838.5508264296366,2.8698732937773895e-4,9.1975945463157e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,216,1,3.4391808549189442e-40,10242.552993085692,Resident: M. vimineum
217,with disease,M. vimineum,0.053419430950880344,0.06504210656663778,0.2171809818258042,0.21291992294511838,0.5778866178076829,11.91814582047419,5.027162851109749,50.960199920995194,0.14114538886395236,10.03029709375511,0.7889257981279432,0.24733244898111273,173.89243717703826,26.570149453339198,7055.288018695675,506.20514369273656,4.345081606387444e-4,3.2225056142952836e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,217,1,8.395489500378769e-149,7055.288018695677,Resident: M. vimineum
218,with disease,M. vimineum,0.03524986399385323,0.04959733564012673,0.21915785547452293,0.20046054148236278,0.1968641250942798,13.41512898733908,3.5548011213815034,68.61379668343007,0.006258815304350895,20.54868611282279,0.745648770063311,0.14694103277359574,321.07069567824504,21.791102984116687,9627.774228048245,283.6978574812297,5.418976381905744e-4,3.15935980005886e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,218,1,0,9627.774228048245,Resident: M. vimineum
219,with disease,M. vimineum,0.06324704866275527,0.07013638606845725,0.21399185644678348,0.20232094363924885,0.8635737546158578,10.304968088560468,3.741149434105159,23.55537008631995,0.02041231703460955,6.271930966818316,0.7285429552328998,0.12620332591289735,186.49877485046449,59.9657996112849,7903.812483688143,899.9072791616418,3.0155426109564743e-4,2.3845185728102298e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,219,1,8.460145514296826e-37,7903.812483688143,Resident: M. vimineum
220,with disease,M. vimineum,0.050260168413883415,0.13698244548379948,0.2198284331090138,0.21802007916365188,0.8195141978473139,12.522571661056395,4.493046308619958,12.367454894334807,0.03334314588798068,2.404307895273652,0.7725846094392531,0.0450645716985616,195.82883609903496,12.451597804715094,7768.239167795651,247.70485768970502,4.3430821895258545e-4,7.615514470908429e-5,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,220,1,7.617553333532489e-65,7768.239167795651,Resident: M. vimineum
221,with disease,M. vimineum,0.07198756852200063,0.11249300228628518,0.2180976147922673,0.2166187116142026,0.5134097127576496,8.732808426840535,4.588940735827475,24.371423227465,0.024697206013764572,46.86268220693445,0.7263305559706464,0.13624399286667202,135.293607598133,101.02881328129972,5402.866409159895,1624.0391563421158,3.7566293219617043e-4,1.713200671426247e-4,1,1,1,coexistence,Producer: M. vimineum,Tolerant: M. vimineum,221,0.16472376509940143,0.8352762349005985,5402.866409159893,Resident: M. vimineum
222,with disease,M. vimineum,0.03741827282173918,0.041629227909193565,0.21494069747712294,0.20748194456201963,0.8791409115477713,13.134096899002344,12.763042515179809,42.389607536592,0.002601077895551654,32.751386755891396,0.7625579477131654,0.13498205416923206,196.0997971333794,215.98384291001028,6168.122698637002,3870.0759643933457,7.691596259248425e-4,6.459088411458674e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,222,4.4363501793458345e-73,1,6168.122698637,Resident: M. vimineum
223,with disease,M. vimineum,0.039898322046040734,0.07673455516164221,0.21397571825271694,0.2197483506680664,0.9230752039106406,10.716237953699773,4.340272421363769,34.69813054866417,0.08073607597656114,8.402213387943135,0.7791609480488946,0.10376532470284305,218.75269754647104,95.92476741193765,6042.659166675169,1436.6549337785275,7.220373303293636e-4,3.084315910269986e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,223,0.9999999825221676,1.747783242397281e-8,6042.659166675169,Resident: M. vimineum
224,with disease,M. vimineum,0.07313355803585103,0.040029332631665346,0.21098911919096947,0.21283591171345093,0.91634907812031,11.022882842895026,3.578457941894792,23.137734025296954,0.018579417470400036,17.437085442619676,0.7540246226330718,0.08242163912309759,166.93890704056008,167.65807685203248,8883.020656772767,1658.3740810948057,2.122007504781232e-4,4.859831942859042e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,224,1,8.253219968689784e-18,8883.020656772766,Resident: M. vimineum
225,with disease,M. vimineum,0.05278974013871953,0.07905548486214976,0.21848267988693892,0.21127573981321945,0.9627879404315675,12.591897784944095,4.700049638320545,27.121846211668586,0.01699403251997456,18.657693268316173,0.7274365448753894,0.14326514542688287,194.71376610766305,687.3677181894456,8216.974086782096,6865.572117087793,3.8198170403247033e-4,2.0354201343848177e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,225,0,1,8216.974086782095,Resident: M. vimineum
226,with disease,M. vimineum,0.019333696063750048,0.12086512102829255,0.06308974394115992,0.19149341600304393,0.9445633238484797,13.224652273435686,3.1456560600192653,48.167409749769924,0.008747507918325898,41.40366195645551,0.740470361777153,0.14717488862206363,44.19579664782877,415.22307297847846,2350.887682826622,3524.988734445811,9.627007748016697e-4,2.4856836194078145e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,226,0,1,2350.887682826622,Resident: M. vimineum
227,with disease,M. vimineum,0.04477884246633252,0.0770319103263534,0.21180190250255052,0.21856546075509117,0.8545046593706385,12.276248619724848,5.078620712982736,29.966974546119136,3.99021616380987e-5,107.37941491773202,0.7382459091284989,0.1521319579002516,116.37938622587033,611.499420030726,4106.647370886183,4840.839307896798,9.082724908591796e-4,4.4740550207005334e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,227,0,1,4106.647370886184,Resident: M. vimineum
228,with disease,M. vimineum,0.08258787543789341,0.06518201003206127,0.21828734320059345,0.21705738326886867,0.9043901891563667,10.909903746713194,6.830770700428674,15.16053845505862,0.0893149197780419,3.8449783735906045,0.776209239071892,0.0853490872254624,116.39860896705747,34.481366017283385,6654.31480141212,872.929532875034,2.469212731878456e-4,3.5015172232710274e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,228,1,7.034498042170264e-33,6654.31480141212,Resident: M. vimineum
229,with disease,M. vimineum,0.03442430560431968,0.08138301716015388,0.20646326417361063,0.20592686875746327,0.9491741275189282,13.046322131909267,3.8263190393674225,44.875054751112195,0.0063028825827199046,24.45268762083524,0.726242970021591,0.09459401471516841,197.82409304467686,276.83206199256153,5913.455003339259,3012.1263998029535,8.451237757179323e-4,2.58789832342787e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,229,0,1,5913.45500333926,Resident: M. vimineum
230,with disease,M. vimineum,0.040949297003234623,0.03892383089753695,0.21927086665077355,0.21700827757721938,0.931065419044604,12.694310678055475,7.418631148555733,27.43416423546334,0.10264739873009132,2.174665781991377,0.7715712716868891,0.09094438768986854,181.95695478401464,24.868558943730257,5933.256450692525,601.1521808217361,7.33946337809077e-4,7.711117024269563e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,230,1,4.418864504729101e-28,5933.256450692526,Resident: M. vimineum
231,with disease,M. vimineum,0.04875675251744676,0.10134332220305006,0.21620640728862558,0.21946370352994166,0.96539958364381,14.26290353884475,4.776893859990497,27.602397127384197,0.1488299750015489,1.9301246365683762,0.7673480576159967,0.1468598879404942,187.0850258889383,74.4282207209987,8325.638747790199,1482.072299923494,4.1250756958792695e-4,1.3999487608081887e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,231,0.9999960943088599,3.905691140050987e-6,8325.6387477902,Resident: M. vimineum
232,with disease,M. vimineum,0.07054486423947838,0.06443463928594603,0.21990520915919215,0.19841807760173147,0.87101504664696106,10.228800209056697,3.7335629967328856,12.805365002350925,0.0758714800586211,7.028424139817723,0.7451510712935362,0.09294814460631702,174.8066575297274,85.16985902382626,7983.996281072587,1190.839156745048,2.6518538162341275e-4,2.6044222141653013e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,232,1,1.9868048836176726e-28,7983.996281072588,Resident: M. vimineum
233,with disease,M. vimineum,0.04082275898667507,0.08553234141107126,0.21578935853787226,0.21705738326886867,0.9777255088058858,12.311953928515157,3.656047847805802,14.140970115871184,0.009060069088058257,15.418205428307434,0.7506438810237597,0.10207133425410267,224.09802130006082,1512.44892927117,7222.585503096082,9424.46867410956,5.934171680308459e-4,2.1290477214071913e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,233,0,1,7222.585503096082,Resident: M. vimineum
234,with disease,M. vimineum,0.04831088685011609,0.06976217057219544,0.21723561744438263,0.2060610448660797,0.8667433751145536,13.184479379104522,4.031193460562833,26.34483380377338,0.05028697179085869,6.237818655577342,0.7913519992925099,0.09265184441405747,173.8938601135157,35.053935190657135,7038.911631136683,585.006920643312,4.967555317945581e-4,2.775663224024706e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,234,1,3.704262251681091e-40,7038.911631136683,Resident: M. vimineum
235,with disease,M. vimineum,0.038149236953524346,0.05668421353638863,0.2193544701151171,0.20686585820504438,0.8773725462663197,12.362643108169012,2.85870493261924,24.390651326656116,0.008774001838324209,47.29312450467231,0.7745464676033688,0.11166861245254738,180.47621815735076,392.72648644865944,5323.916415909753,2489.0916049546777,8.92182399594097e-4,4.97649419843416e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,235,0,1,5323.916415909751,Resident: M. vimineum
236,with disease,M. vimineum,0.038058103409620785,0.06991630619598005,0.21764955026098862,0.21621796235246635,0.9786580156876757,10.32926088506311,4.1445411105378955,12.932854344392338,0.021072193706192767,5.8236833040033265,0.7157497098483254,0.14566839859124942,186.1527955170693,794.5247205843688,4618.479440158062,5092.331728868299,0.0010217378754776862,4.5307672448284715e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,236,0,1,4618.479440158062,Resident: M. vimineum
237,with disease,M. vimineum,0.03364373704306537,0.09914610097817553,0.21184079742391224,0.21869953385458446,0.9077733310120811,10.27654703060958,3.9765879481835005,52.590393452984,0.08002336265516445,7.955881765487822,0.7301822958179208,0.18103492728467105,314.7265004733751,133.1793164785747,7133.793696821539,1978.0325532081524,7.424646137434125e-4,1.6903080721577344e-4,1,1,1,coexistence,Producer: M. vimineum,Tolerant: M. vimineum,237,0.8248948035935602,0.17510519640643982,7133.793696821538,Resident: M. vimineum
238,with disease,M. vimineum,0.05434515603545307,0.03947397875824922,0.21977626320821628,0.21858890831037672,0.9248279743047336,13.725780944634895,3.5148175791563228,20.216881353876154,0.00497040174991905,14.13755915733686,0.7415422033125926,0.05576645652330531,146.25682573796846,102.70661240153855,6840.342535579326,1056.019121385245,4.4501893124312454e-4,6.633504584203597e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,238,1,3.567190613082447e-17,6840.342535579326,Resident: M. vimineum
239,with disease,M. vimineum,0.057884597120980805,0.05049696362680501,0.2199908478334309,0.20845094741556763,0.9138076832463445,10.579369873794816,3.646722251200775,19.292750076825723,0.1699781113474716,1.7607697741803514,0.7735563394354877,0.09791268891002028,196.07416442633453,25.559914978189294,7585.08067820514,386.9548182876031,3.692126239980132e-4,4.1238714076087903e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: E. virginicus,239,1,7.131539033952221e-35,7585.080678205139,Resident: M. vimineum
240,with disease,M. vimineum,0.047168216834573465,0.10718183760955514,0.21770861050359663,0.20410141641417223,0.9595462653174622,13.44377482266958,5.190424271566483,9.750279548753547,0.047232300331646715,2.4996133635120272,0.7462461440382592,0.13062496829745132,161.9596822556619,169.70515392090923,6494.829735830543,3112.5260008062933,5.566856577665382e-4,1.3922670628464752e-4,0,1,1,E. virginicus only,Producer: M. vimineum,Tolerant: M. vimineum,240,3.9412893144469285e-229,1,6494.829735830541,Resident: M. vimineum
241,with disease,M. vimineum,0.05205411203224953,0.07669445234349744,0.21993779337219804,0.2144514337528308,0.9439597175126022,11.299447300417885,5.150171056441395,12.634252410415163,0.2223533117684014,3.90083793025231,0.7570757887906114,0.06453065678889794,143.61044939517052,67.2994246691773,5282.6457266697025,1219.7455623253998,6.105228952310818e-4,3.400150815705032e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,241,0.9999999982347558,1.7652441945521873e-9,5282.645726669702,Resident: M. vimineum
242,with disease,M. vimineum,0.04492180103091267,0.07526114239064816,0.21061950215425676,0.21810618730712822,0.9694840201439384,13.663926436928293,6.16965448312907,57.28423451421176,0.004063699508364906,81.95417166101203,0.7654883282803671,0.11086782471283262,196.68611861101655,1396.5931206326743,7929.612551198278,11632.009576194701,4.6516534847379954e-4,2.3935494592103632e-4,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,242,0,1,7929.612551198278,Resident: M. vimineum
243,with disease,M. vimineum,0.04645549527450643,0.06404692235028905,0.21120896286817029,0.20517849436316438,0.8784793240980507,10.529340366330128,4.323374126261456,39.4560643433243,0.029110650733615535,17.16449094200151,0.7703854789078488,0.09532639248360708,189.3364946514854,82.68766090410347,6064.941716197718,1216.3742105130298,5.847508177034429e-4,3.63328346111751e-4,1,0,1,M. vimineum only,Producer: M. vimineum,Tolerant: M. vimineum,243,1,1.350746133438205e-20,6064.941716197718,Resident: M. vimineum
244,with disease,M. vimineum,0.05792098774923545,0.15342938820470184,0.2076396701977525,0.21952803500017393,0.8780371029622419,13.170342550655537,2.692828348154607,22.418817451799498,0.015155549781969525,8.567494555422858,0.7834031070604112,0.09408731657447562,104.81047846272432,42.33819501158277,5270.299275115787,532.0508196755518,4.904613167073645e-4,8.17426546748279e-5,1,1,1,coexistence,Producer: M. vimineum,Tolerant: M. vimineum,244,0.9916406502116232,0.008359349788376795,5270.299275115789,Resident: M. vimineum
245,with disease,M. vimineum,0.06069990406596028,0.14854982227764627,0.2198983696481134,0.21605023407904728,0.925486653611086,8.407999192981185,4.8483477276479015,9.006809517095306,0.008342562440095179,23.39798801690924,0.7901600169002682,0.10266069156680906,143.78584448421674,649.2737990181483,4610.145815730884,8596.557693177563,5.689003628817023e-4,9.856429587777665e-5,0,1,1,E. virginicus only,Producer: E. virginicus,Tolerant: M. vimineum,245,0,1,4610.1458157308825,Resident: M. vimineum
