d_in,iter,A0,S0,P0,L0,simtime,mv_ndis,ev_ndis,mv_ydis,ev_ydis
0.25,255,0,0,0,0,2,52355.8132112757,3792.998129061496,35991.766870052765,308.67838954225226
0.25,256,0,0,0,0,2,7162.889896372421,24511.75902789719,38272.77199396136,2622.082338414528
0.25,257,0,0,0,0,2,23945.441963824316,1437.2549531405707,66509.74969515971,4038.2423169462563
0.25,258,0,0,0,0,2,120589.03960961528,9119.350010065747,50511.742370797394,3377.375966802839
0.25,259,0,0,0,0,2,191777.5377389656,26569.28059853775,23825.23512613459,7994.957341583661
0.25,260,0,0,0,0,2,10954.863598059877,21740.885368142794,23125.054486190736,3161.3373576156287
0.25,261,0,0,0,0,2,20234.558610309745,5505.154295055266,27129.968095714696,1494.5847287366296
0.25,262,0,0,0,0,2,22955.651395377557,29331.21030376347,20177.29999748897,5428.1698575550545
0.25,263,0,0,0,0,2,23264.96897163675,2025.1098613204863,21866.319984251437,4210.869530718401
0.25,264,0,0,0,0,2,385218.8844741981,4995.597831653097,31172.20727995741,1639.735927127405
0.25,265,0,0,0,0,2,56997.43072152489,1762.548185554227,22934.701811384377,1510.3716354613725
0.25,266,0,0,0,0,2,18394.895727739167,5387.150766580018,26368.59472502931,5483.906218668311
0.25,267,0,0,0,0,2,13065.652184935314,18453.935898393727,21972.784188747566,169.93773120412607
0.25,268,0,0,0,0,2,45347.227321271115,39571.148562205024,28889.24883093025,4001.2410975996527
0.25,269,0,0,0,0,2,88925.59629744757,5216.6934796653095,45662.29057695917,5123.9118241073775
0.25,270,0,0,0,0,2,12511.278699118477,55982.01477122761,27977.271748455674,6501.302796501023
0.25,271,0,0,0,0,2,93346.88168657129,3099.1641827627172,28334.019023159974,5887.027521142256
0.25,272,0,0,0,0,2,30637.077956775047,283.11715357277717,31595.634670577398,300.88660632474193
0.25,273,0,0,0,0,2,29168.9673612165,3520.128313091343,21673.5586322638,5261.969678678827
0.25,274,0,0,0,0,2,19589.527829603976,21167.280212616923,16158.837739038956,11032.254771222308
0.25,275,0,0,0,0,2,30856.03084124399,14327.653958681396,22413.38365268753,2415.801175128829
0.25,276,0,0,0,0,2,8734.798231055891,5932.32534928925,23562.52421325239,13118.571882175751
0.25,277,0,0,0,0,2,28811.005366363162,17616.933028900286,27004.144287856274,5157.364675203999
0.25,278,0,0,0,0,2,60394.15412887496,400.29207026518986,31146.1915010169,4639.876183516755
0.25,279,0,0,0,0,2,54991.76414283707,5845.284470912215,30902.301052428324,3462.8380863307543
0.25,280,0,0,0,0,2,18827.6157563975,9262.954702275123,41363.46577972927,1897.2454391491021
0.25,281,0,0,0,0,2,25420.09655802691,9410.010735776897,25327.22942276253,2331.88260942243
0.25,282,0,0,0,0,2,9162.811670532266,6377.089275168576,25059.395781752806,8295.700401541177
0.25,283,0,0,0,0,2,46857.045940168144,3297.495361984696,26174.331280508562,3497.7382220501167
0.25,284,0,0,0,0,2,13384.154066418136,32139.321058141548,26070.044368773342,11770.971561595257
0.25,285,0,0,0,0,2,15842.05551301584,12587.313168958397,26342.487371958916,17153.3524816133
0.25,286,0,0,0,0,2,39715.12453900761,2187.982035285082,25730.211767407665,4635.852092411451
0.25,287,0,0,0,0,2,41049.38221939457,23363.051179708567,16558.601657077998,7617.13868051787
0.25,288,0,0,0,0,2,52379.14911215003,12663.95477629271,27716.938910160443,4244.149708419285
0.25,289,0,0,0,0,2,48445.29623042419,27585.406419453626,25756.640540880988,5836.240181455645
0.25,290,0,0,0,0,2,53862.01714146484,2308.7235150854003,25653.555115963605,2885.9839366939586
0.25,291,0,0,0,0,2,20237.644278557495,3578.23600674363,34342.16935485705,7751.607989118904
0.25,292,0,0,0,0,2,13626.34624938049,2792.3680639721933,41415.11344929188,2890.446695071006
0.25,293,0,0,0,0,2,139650.96714305118,4480.913073260609,25565.97743160632,1887.161625489248
0.25,294,0,0,0,0,2,27209.45159719708,20330.94370367645,42343.64626917352,5253.656743393438
0.25,295,0,0,0,0,2,27541.572602521934,8426.193613771542,35032.224496768475,4314.150617655133
0.25,296,0,0,0,0,2,17477.09378398398,79626.8732753892,30328.45247591413,22365.252750967527
0.25,297,0,0,0,0,2,21877.12849618091,7571.681272706788,21840.147431577,5688.082443311221
0.25,298,0,0,0,0,2,41553.15486220982,711.8717610526007,20810.40267446927,1654.7883849028808
0.25,299,0,0,0,0,2,78424.05221564931,13510.569366164886,32106.365739046632,7699.996217761176
0.25,300,0,0,0,0,2,13395.185144560386,6029.382174459872,24474.20671702953,1550.7964471329246
0.3,1,0,0,0,0,2,48068.55783242551,4365.424147872376,34080.1406203673,2386.0646821593687
0.3,2,0,0,0,0,2,16599.106720144126,52519.162730053155,19974.936685863442,18897.66807427502
0.3,3,0,0,0,0,2,59217.28020299358,42276.97376305495,22626.38376670543,13802.30065478884
0.3,4,0,0,0,0,2,27591.000829690034,1992.300590078148,23102.781787119857,4395.178959926391
0.3,5,0,0,0,0,2,46036.84688200001,13995.149347533286,22108.214813595278,6647.857407175694
0.3,6,0,0,0,0,2,45021.870745613196,9277.299515780138,23731.530716812427,1144.0299741791844
0.3,7,0,0,0,0,2,10366.553466964262,2021.9718250237652,16722.399861845828,4236.0937645684735
0.3,8,0,0,0,0,2,9323.109285526827,6508.130947943324,27087.465658721805,2033.318147082292
0.3,9,0,0,0,0,2,30653.472167115873,169217.850006665,23072.14452358865,15658.273663234602
0.3,10,0,0,0,0,2,24886.649185615053,23727.333495340346,41823.39792898983,1615.9536013621585
0.3,11,0,0,0,0,2,214952.17116843886,4639.915919086802,31078.74707332699,4710.283456880833
0.3,12,0,0,0,0,2,30436.21214284435,23697.234547328262,15434.626981983063,6111.637467706842
0.3,13,0,0,0,0,2,22982.271865584633,13435.353120984611,21757.679906229023,3946.943744254236
0.3,14,0,0,0,0,2,22710.23734494722,69143.35096649469,19212.145142605925,1594.1787593034678
0.3,15,0,0,0,0,2,28533.829388156195,3402.767259225617,16574.732760568455,2232.9045555305083
0.3,16,0,0,0,0,2,52110.84834029352,12184.926788368795,17958.323285428327,13488.807284808898
0.3,17,0,0,0,0,2,36906.47815050495,10989.04623522372,22892.4345894142,4411.56931029975
0.3,18,0,0,0,0,2,33771.98108337963,29070.75229855945,23794.846665358138,6455.362970305979
0.3,19,0,0,0,0,2,29301.015711431293,14728.324716738896,27416.423670633947,5829.116796383711
0.3,20,0,0,0,0,2,34320.236487500064,11200.473990054608,26214.548030134825,4346.216286589174
0.3,21,0,0,0,0,2,39211.033985549795,3396.2755023671907,33857.00316145996,1405.0618883973912
0.3,22,0,0,0,0,2,27370.906930580255,21730.34927197529,35638.46950916138,7934.79973802511
0.3,23,0,0,0,0,2,3062.6746122410464,37575.599155403324,16065.15640674461,3560.4553044731438
0.3,24,0,0,0,0,2,37916.64406366501,14344.79216691046,31309.912533200153,4375.901623769541
0.3,25,0,0,0,0,2,26487.343797767386,3113.55075101442,22133.02912283077,4870.894796293624
0.3,26,0,0,0,0,2,75430.29270718752,127254.44213300521,22325.78493283685,9335.962882687536
0.3,27,0,0,0,0,2,142113.3164501858,18639.669200086675,27447.266707857736,4814.226037219676
0.3,28,0,0,0,0,2,31342.677543377773,3000.7231078562663,25989.614127992598,3210.3792839613598
0.3,29,0,0,0,0,2,42065.81637921528,19944.332842562413,21045.518803847146,6439.745539901293
0.3,30,0,0,0,0,2,263366.3762724745,13996.956205402097,29594.151880439527,5085.814005361942
0.3,31,0,0,0,0,2,35590.018149498086,3630.571548853098,23303.180775446588,2279.188179575132
0.3,32,0,0,0,0,2,25175.091527256547,16238.9872785374,24794.745302330517,3443.4446215414855
0.3,33,0,0,0,0,2,66317.96535610557,20632.26378298287,25746.252383427116,5650.46812825407
0.3,34,0,0,0,0,2,17197.312074335267,2343.738933865237,18998.70590450589,3579.8844712558607
0.3,35,0,0,0,0,2,39780.09963881913,10327.713324576785,22204.520565251118,6556.7052523912425
0.3,36,0,0,0,0,2,28929.119794238122,55052.3727641401,27253.406226458923,4729.065803877882
0.3,37,0,0,0,0,2,22395.828769452593,61090.0300496853,21578.925006234604,5652.25672681902
0.3,38,0,0,0,0,2,56056.05842784575,14137.758398472739,36268.188282160685,4964.80000971246
0.3,39,0,0,0,0,2,38431.74329247998,2692.193666948346,34859.29918454006,417.75985816225614
0.3,40,0,0,0,0,2,8933.208300275117,3484.2558889998327,16841.483172701515,1043.9955795750525
0.3,41,0,0,0,0,2,1453.4332076691958,30342.563326710846,30332.790778220235,2518.6174051091048
0.3,42,0,0,0,0,2,89140.59753157925,2659.008654114401,18521.36030670623,5597.334255718015
0.3,43,0,0,0,0,2,37582.86805955696,6576.350134870059,19772.16544124944,2992.910631287546
0.3,44,0,0,0,0,2,12639.606255317029,37202.069939116875,21530.620938320113,5556.985100722324
0.3,45,0,0,0,0,2,20720.461012136813,5670.206620973382,25337.90560872807,5663.508546001023
0.3,46,0,0,0,0,2,7443.997119903843,1609.208284131651,26106.774221973315,2831.891781483697
0.3,47,0,0,0,0,2,24796.038007086227,5619.013471247314,16592.253496173435,2797.91370513486
0.3,48,0,0,0,0,2,28212.1223482289,14173.59779401286,36022.655480726695,2361.9635169334715
0.3,49,0,0,0,0,2,37680.38184343108,7046.204894396755,19514.04807106708,1836.0676326459593
0.3,50,0,0,0,0,2,24504.382452818827,7660.523216929122,21044.647979078705,7709.686866961076
0.3,51,0,0,0,0,2,78084.33922195408,15233.636589886533,23877.75426997598,7390.39146539472
0.3,52,0,0,0,0,2,39455.76122888217,12635.625537884147,30099.742666626185,6138.975111301003
0.3,53,0,0,0,0,2,50473.62561707318,6054.197998534756,34786.338610838786,2312.3895782997524
0.3,54,0,0,0,0,2,40844.91993149826,22399.945016453126,25356.222053423975,8290.632917288636
0.3,55,0,0,0,0,2,3922.5185672765338,25291.83977586891,19218.77145952732,7969.928018775285
0.3,56,0,0,0,0,2,23384.368359444135,34761.619962182114,18553.2872235267,36842.55875304787
0.3,57,0,0,0,0,2,32341.20929275381,5378.002732596982,43300.37969311755,1611.9983510901138
0.3,58,0,0,0,0,2,178155.1437679594,6147.092680383214,20260.92241676895,493.85807827003714
0.3,59,0,0,0,0,2,18565.755059321134,8092.546206365367,27035.45631037888,4428.141842228682
0.3,60,0,0,0,0,2,7025.375349894025,7083.587081832676,16261.565457727953,2949.883811005915
0.3,61,0,0,0,0,2,17458.479009698658,94914.95950696526,19595.951062774453,12425.204419807775
0.3,62,0,0,0,0,2,11280.953265044442,14444.350708166065,31739.29910514965,3259.397851422356
0.3,63,0,0,0,0,2,49766.75515301253,6822.619338770612,26227.856804166764,13871.734469672592
0.3,64,0,0,0,0,2,25460.271144327904,12381.808289941491,20744.163432027002,5065.684954404586
0.3,65,0,0,0,0,2,70327.76374236506,28672.419216528302,18685.18029589511,6007.421193540453
0.3,66,0,0,0,0,2,54806.696238927376,67809.63574426777,20509.351176394655,5459.045141955236
0.3,67,0,0,0,0,2,17352.55524006738,4826.0042904987295,23031.37453532692,5647.607402301974
0.3,68,0,0,0,0,2,66226.39437978835,46931.451441544574,30968.85662511272,8692.85677265861
0.3,69,0,0,0,0,2,7304.811910495037,6882.641385251614,18820.093284313112,1477.671449340197
0.3,70,0,0,0,0,2,167190.15756559267,1946.8115775291799,32081.745122516964,2227.864176083385
0.3,71,0,0,0,0,2,138869.79985260766,5152.723153428182,25295.66692413658,3138.7776035700235
0.3,72,0,0,0,0,2,21492.232927971014,3848.135224200467,17163.853578226383,5862.472311290601
0.3,73,0,0,0,0,2,56726.81389321299,5236.102093854569,33861.49189199471,2910.0559717351002
0.3,74,0,0,0,0,2,20766.39000636248,4386.636635614929,32803.858474289926,8390.217626434955
0.3,75,0,0,0,0,2,39340.0927822849,14814.569778983901,45226.319440185354,5033.423671714092
0.3,76,0,0,0,0,2,17893.89845694807,7520.114008393931,19762.71917228263,4460.337201815506
0.3,77,0,0,0,0,2,51806.389138509534,31248.339491017607,21781.754661919356,13615.47860970289
0.3,78,0,0,0,0,2,6854.668089369536,22736.309767497536,25869.548805378243,5374.259605947033
0.3,79,0,0,0,0,2,24791.910829798777,10076.880729658767,40854.91684699249,2555.4676224588206
0.3,80,0,0,0,0,2,12944.446895156752,4040.5349714783088,20940.929867693634,3204.142416920473
0.3,81,0,0,0,0,2,15063.590582892617,2325.3307042813235,17435.115554384127,1205.236928333244
0.3,82,0,0,0,0,2,28469.332281873612,5420.328220250324,32188.349149321344,4320.522615341714
0.3,83,0,0,0,0,2,31059.61908758348,27436.12756538246,19626.406832665147,19498.015006823785
0.3,84,0,0,0,0,2,26511.202938238213,10427.694277360324,33942.103977293395,7683.766646431988
0.3,85,0,0,0,0,2,37394.759020414436,40529.532033664575,26199.755478677434,5144.940802477458
0.3,86,0,0,0,0,2,19841.903140255574,11443.05323859461,21268.203505183108,5512.876801482802
0.3,87,0,0,0,0,2,64629.723066587554,12735.269291898887,19953.074927020447,4055.1623712640676
0.3,88,0,0,0,0,2,23249.580132020346,8635.894857967543,16533.8701894624,5535.380818111495
0.3,89,0,0,0,0,2,40164.420722972354,4354.464905242577,16787.79222733305,3648.960711961925
0.3,90,0,0,0,0,2,29863.53087303254,69681.65084736985,26606.86211119784,6597.669318374899
0.3,91,0,0,0,0,2,35835.75143316317,8083.17272872299,30133.714765429937,1969.7040312417685
0.3,92,0,0,0,0,2,20974.95119235197,2141.316930917874,22004.282550087388,406.769252728071
0.3,93,0,0,0,0,2,45104.979613256764,11873.348984132535,35839.97306937234,4544.656032409946
0.3,94,0,0,0,0,2,179651.60702189206,19729.99184321307,46510.74252488888,2747.4788173721354
0.3,95,0,0,0,0,2,108555.16135808604,8381.587615940825,27515.267446976104,9080.030300723276
0.3,96,0,0,0,0,2,32762.010016670905,15689.4213331459,26266.982916131255,4643.066378902949
0.3,97,0,0,0,0,2,5666.669288229851,17785.525182752284,19646.583958719064,8391.608784774893
0.3,98,0,0,0,0,2,48570.67342556213,2297.3969287930568,21385.448091253485,1494.6757003177208
0.3,99,0,0,0,0,2,147506.5993134822,473.76657739016565,60088.74537942087,3281.715426515186
0.3,100,0,0,0,0,2,45889.40456928605,3660.9945397077263,27250.08391462537,2747.2291815361127
0.3,101,0,0,0,0,2,58073.18231978372,2462.227352378548,25186.563493042682,1760.3760164827104
0.3,102,0,0,0,0,2,51249.28359511079,5252.392544182392,23058.147763359044,2392.179942746333
0.3,103,0,0,0,0,2,17379.575506053483,11611.403630226576,20841.16447056531,6317.5343490796595
0.3,104,0,0,0,0,2,49011.70785482747,8546.679570363149,21668.800295589186,6584.386249098217
0.3,105,0,0,0,0,2,62412.43866275745,1477.2870833115321,39819.78327353592,1142.71346771479
0.3,106,0,0,0,0,2,33811.84108146403,20034.178556028095,28129.04695910952,8169.200738671997
0.3,107,0,0,0,0,2,27880.734073595133,7447.113203764701,78900.23002856756,3605.2025724831783
0.3,108,0,0,0,0,2,15462.368882848554,10755.122173677491,26549.71750258538,3245.9457243803326
0.3,109,0,0,0,0,2,69381.4795930255,6912.044830938796,23764.120624293926,16833.568526338473
0.3,110,0,0,0,0,2,220860.61774493248,1663.2432428808052,31941.762129565635,4182.206193473002
0.3,111,0,0,0,0,2,12620.212553449946,23674.17160628532,22825.86170739806,7104.432888961148
0.3,112,0,0,0,0,2,37172.15564446125,7341.938724309495,35212.10735052645,2539.0310146974734
0.3,113,0,0,0,0,2,18444.024029505905,98780.56124792813,22707.08554030598,8527.162453232682
0.3,114,0,0,0,0,2,48084.79298924453,1308.5647887485711,21073.614041327448,2724.1337601639407
0.3,115,0,0,0,0,2,33593.73450194136,41370.802828161126,30995.344553063627,460.4539133126008
0.3,116,0,0,0,0,2,24277.282847254122,87856.83070397285,35987.77665431882,218.535352463688
0.3,117,0,0,0,0,2,6262.4471477557445,14110.478751507952,19811.290839318055,10176.482248118058
0.3,118,0,0,0,0,2,42556.1830664174,38312.83781699262,31603.834122242963,6165.245154956498
0.3,119,0,0,0,0,2,264705.34368237923,16139.779878732463,21778.82833998623,9325.91717499234
0.3,120,0,0,0,0,2,15738.542903632471,18538.15574397821,19175.771917629998,2818.7477072223073
0.3,121,0,0,0,0,2,34241.49491910442,1934.9366906717005,23792.7418432871,2698.777585208426
0.3,122,0,0,0,0,2,37823.60693663493,28010.509873143845,21075.61553903083,5529.212006938169
0.3,123,0,0,0,0,2,23141.38070443662,3525.4509586195527,22917.68530323377,9422.950255496791
0.3,124,0,0,0,0,2,14249.780281188461,5104.50653001596,20527.075590000277,3475.118956441398
0.3,125,0,0,0,0,2,21118.204619452066,56519.2223393693,18546.32915154587,4853.285410755176
0.3,126,0,0,0,0,2,64909.362015585546,5903.09918553804,36255.71060160569,1763.5607614134944
0.3,127,0,0,0,0,2,70581.65930418772,48915.04999160879,18028.077846616714,4427.262934483092
0.3,128,0,0,0,0,2,20506.04676218902,3533.136355049457,19695.05335379716,2859.6154734551164
0.3,129,0,0,0,0,2,14189.982572521258,15724.487723471662,18801.97986488475,3948.362316697847
0.3,130,0,0,0,0,2,135384.20567042707,2854.225556391437,28456.116444181607,10937.97514183722
0.3,131,0,0,0,0,2,25143.30463644002,3414.028754433801,20644.334816533566,732.4285690879628
0.3,132,0,0,0,0,2,9145.973375565763,13037.50292920269,28223.85559135595,5758.297084820645
0.3,133,0,0,0,0,2,30343.147297475483,1422.4952052886733,19555.801108951546,3429.8037166824383
0.3,134,0,0,0,0,2,21875.838613811422,11021.219593838985,24017.212695109658,5058.16128777202
0.3,135,0,0,0,0,2,61942.24350603223,1744.5315655705226,43657.52660714627,1333.5149260742483
0.3,136,0,0,0,0,2,87838.2125521918,11683.334312861221,27493.865682927957,7224.535221061906
0.3,137,0,0,0,0,2,5327.647653042018,5458.722591508557,27142.790556815467,7045.4763714565925
0.3,138,0,0,0,0,2,13291.415437790643,14132.99578510218,23859.39029928354,12454.308499558587
0.3,139,0,0,0,0,2,33830.273815955865,6839.199155144661,27949.06032139992,3106.5468425931194
0.3,140,0,0,0,0,2,30574.693286097045,6516.440997337223,26957.675433751436,3141.7589177831915
0.3,141,0,0,0,0,2,80628.47054186171,29582.918984180353,43484.598595112046,2172.0991755612267
0.3,142,0,0,0,0,2,15842.559023130452,42732.91068569154,20326.664517923284,15225.14183563074
0.3,143,0,0,0,0,2,29198.736539842634,11673.922467121718,23364.651471351463,3721.330420776211
0.3,144,0,0,0,0,2,93876.19818631234,20319.330900308,21844.40410691837,10424.025579000916
0.3,145,0,0,0,0,2,72310.24660286675,1249.2310591420867,26592.856525022416,887.6980953095054
0.3,146,0,0,0,0,2,192128.64147642272,59649.480891063205,21903.91651453535,10692.466932463321
0.3,147,0,0,0,0,2,13276.626638001844,14748.32293114408,19495.50016997511,2352.8697394982883
0.3,148,0,0,0,0,2,171988.991820139,19420.06778230355,106740.63536495346,8900.123383341732
0.3,149,0,0,0,0,2,30696.02551939109,23593.490030490484,26348.60092813543,3601.0282327121286
0.3,150,0,0,0,0,2,25772.513918744702,28454.12620619018,28500.760966014117,3414.956094767601
0.3,151,0,0,0,0,2,34324.18258677451,3478.440229694434,25611.106982791138,4806.623601067315
0.3,152,0,0,0,0,2,8136.611642957945,26067.183114496183,21004.16295365215,7683.29133936644
0.3,153,0,0,0,0,2,75971.4100436002,9223.336607801844,45708.84024527707,3401.446701742132
0.3,154,0,0,0,0,2,14982.385318265307,9146.277869896765,31562.302241456793,1010.2817210562453
0.3,155,0,0,0,0,2,183774.04278618432,1397.421275508179,29797.19978084945,2198.727717471557
0.3,156,0,0,0,0,2,60700.716496684065,5982.628993594002,23845.65091607797,2280.786259113997
0.3,157,0,0,0,0,2,16264.093041686716,142762.8445081536,21992.680205467626,10257.808176975179
