time,species,N,parm,parm_val,parm_val_char,parm_char
14,Perennial first-year biomass,7.955057730444952e-5,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
15,Perennial first-year biomass,2.6381716746837656e-5,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
16,Perennial first-year biomass,8.749012332548308e-6,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
17,Perennial first-year biomass,2.901444566313937e-6,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
18,Perennial first-year biomass,9.622091709321474e-7,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
19,Perennial first-year biomass,3.1909851098240405e-7,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
20,Perennial first-year biomass,1.0582301241818758e-7,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
21,Perennial first-year biomass,3.5094211978831864e-8,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
22,Perennial first-year biomass,1.1638335855612895e-8,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
23,Perennial first-year biomass,3.859635426211027e-9,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
24,Perennial first-year biomass,1.2799755843146873e-9,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
25,Perennial first-year biomass,4.2447985909907966e-10,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
1,Perennial adult biomass,61.35411681210575,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
2,Perennial adult biomass,60.677999792805565,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
3,Perennial adult biomass,57.98434311207741,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
4,Perennial adult biomass,49.110137789038106,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
5,Perennial adult biomass,31.329625616919415,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
6,Perennial adult biomass,14.268448120379208,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
7,Perennial adult biomass,5.305578449379205,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
8,Perennial adult biomass,1.8216717985532085,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
9,Perennial adult biomass,0.6097657585254296,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
10,Perennial adult biomass,0.2026444953450219,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
11,Perennial adult biomass,0.06722381063720824,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
12,Perennial adult biomass,0.022292264341315367,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
13,Perennial adult biomass,0.007392207000682322,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
14,Perennial adult biomass,0.002451358253015478,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
15,Perennial adult biomass,8.129245717324885e-4,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
16,Perennial adult biomass,2.695876128890511e-4,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
17,Perennial adult biomass,8.94031320320078e-5,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
18,Perennial adult biomass,2.9648791173097788e-5,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
19,Perennial adult biomass,9.832453511198955e-6,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
20,Perennial adult biomass,3.260746949367724e-6,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
21,Perennial adult biomass,1.0813652596038697e-6,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
22,Perennial adult biomass,3.5861444654783586e-7,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
23,Perennial adult biomass,1.1892774107004881e-7,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
24,Perennial adult biomass,3.9440150891364186e-8,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
25,Perennial adult biomass,1.3079585144231714e-8,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
1,Annual susceptible biomass,0.001586563665075702,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
2,Annual susceptible biomass,0.006129420088619053,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
3,Annual susceptible biomass,0.018221197431818936,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
4,Annual susceptible biomass,0.03224494116386012,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
5,Annual susceptible biomass,0.03561208994776166,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
6,Annual susceptible biomass,0.03414109248490149,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
7,Annual susceptible biomass,0.033233140614612466,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
8,Annual susceptible biomass,0.03293025841577446,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
9,Annual susceptible biomass,0.032848386527803086,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
10,Annual susceptible biomass,0.032831431834495106,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
11,Annual susceptible biomass,0.032830312656358274,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
12,Annual susceptible biomass,0.03283180409627562,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
13,Annual susceptible biomass,0.03283305365798128,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
14,Annual susceptible biomass,0.03283377136420995,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
15,Annual susceptible biomass,0.03283413112140465,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
16,Annual susceptible biomass,0.03283429922376513,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
17,Annual susceptible biomass,0.03283437452415683,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
18,Annual susceptible biomass,0.032834407330000204,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
19,Annual susceptible biomass,0.03283442134812731,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
20,Annual susceptible biomass,0.03283442725435748,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
21,Annual susceptible biomass,0.032834429717013336,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
22,Annual susceptible biomass,0.032834430735363185,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
23,Annual susceptible biomass,0.03283443115412865,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
24,Annual susceptible biomass,0.032834431325284186,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
25,Annual susceptible biomass,0.03283443139497422,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
1,Perennial first-year susceptible biomass,0.002069882751344121,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
2,Perennial first-year susceptible biomass,0.0019362876508357552,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
3,Perennial first-year susceptible biomass,0.001508843954905359,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
4,Perennial first-year susceptible biomass,7.567111367974277e-4,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
5,Perennial first-year susceptible biomass,2.3368751829044854e-4,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
6,Perennial first-year susceptible biomass,6.442795897348974e-5,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
7,Perennial first-year susceptible biomass,1.959540078344535e-5,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
8,Perennial first-year susceptible biomass,6.358927903599154e-6,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
9,Perennial first-year susceptible biomass,2.1010577779707884e-6,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
10,Perennial first-year susceptible biomass,6.964686244670393e-7,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
11,Perennial first-year susceptible biomass,2.3096231915268467e-7,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
12,Perennial first-year susceptible biomass,7.659377744626949e-8,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
13,Perennial first-year susceptible biomass,2.5400732367388164e-8,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
14,Perennial first-year susceptible biomass,8.423639509354459e-9,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
15,Perennial first-year susceptible biomass,2.79353502990635e-9,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
16,Perennial first-year susceptible biomass,9.264222916806526e-10,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
17,Perennial first-year susceptible biomass,3.0723037625117943e-10,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
18,Perennial first-year susceptible biomass,1.0188715731537634e-10,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
19,Perennial first-year susceptible biomass,0,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
20,Perennial first-year susceptible biomass,0,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
21,Perennial first-year susceptible biomass,0,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
22,Perennial first-year susceptible biomass,0,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
23,Perennial first-year susceptible biomass,0,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
24,Perennial first-year susceptible biomass,0,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
25,Perennial first-year susceptible biomass,4.494767059979455e-14,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
1,Perennial adult susceptible biomass,0.10623822247654147,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
2,Perennial adult susceptible biomass,0.09144621341982173,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
3,Perennial adult susceptible biomass,0.05695842659197581,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
4,Perennial adult susceptible biomass,0.021310013134296923,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
5,Perennial adult susceptible biomass,0.005771291748271068,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
6,Perennial adult susceptible biomass,0.0015799305982007184,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
7,Perennial adult susceptible biomass,4.783036826205844e-4,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
8,Perennial adult susceptible biomass,1.5302897897839784e-4,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
9,Perennial adult susceptible biomass,5.0059973890514975e-5,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
10,Perennial adult susceptible biomass,1.651573573674403e-5,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
11,Perennial adult susceptible biomass,5.466394475447944e-6,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
12,Perennial adult susceptible biomass,1.8114716516873242e-6,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
13,Perennial adult susceptible biomass,6.005682916107244e-7,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
14,Perennial adult susceptible biomass,1.9914516033751536e-7,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
15,Perennial adult susceptible biomass,6.603991802944884e-8,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
16,Perennial adult susceptible biomass,2.1900532113077603e-8,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
17,Perennial adult susceptible biomass,7.262852573340769e-9,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
18,Perennial adult susceptible biomass,2.4085824425147586e-9,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
19,Perennial adult susceptible biomass,7.987603164208131e-10,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
20,Perennial adult susceptible biomass,2.648937494393381e-10,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
21,Perennial adult susceptible biomass,0,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
22,Perennial adult susceptible biomass,0,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
23,Perennial adult susceptible biomass,0,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
24,Perennial adult susceptible biomass,0,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
25,Perennial adult susceptible biomass,1.0625481457575909e-12,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
1,Annual infected biomass,0.7231893289406772,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
2,Annual infected biomass,3.0628691409970146,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
3,Annual infected biomass,12.400133175827587,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
4,Annual infected biomass,43.062279397674324,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
5,Annual infected biomass,103.9724922786368,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
6,Annual infected biomass,161.79539015127193,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
7,Annual infected biomass,191.94893433701276,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
8,Annual infected biomass,203.6260483529259,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
9,Annual infected biomass,207.6775597719239,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
10,Annual infected biomass,209.0347432367864,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
11,Annual infected biomass,209.48459289986565,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
12,Annual infected biomass,209.63319898842545,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
13,Annual infected biomass,209.68221591330655,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
14,Annual infected biomass,209.6983640932476,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
15,Annual infected biomass,209.70367652219795,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
16,Annual infected biomass,209.70542120861512,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
17,Annual infected biomass,209.70599297175056,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
18,Annual infected biomass,209.70617985247523,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
19,Annual infected biomass,209.706240733053,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
20,Annual infected biomass,209.7062604843409,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
21,Annual infected biomass,209.70626685876513,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
22,Annual infected biomass,209.70626890232356,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
23,Annual infected biomass,209.70626955182652,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
24,Annual infected biomass,209.70626975592123,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
25,Annual infected biomass,209.70626981907859,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
1,Perennial first-year infected biomass,2.3460394530375512,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
2,Perennial first-year infected biomass,2.3161178572326513,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
3,Perennial first-year infected biomass,2.1950761030246415,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
4,Perennial first-year infected biomass,1.8062806354345333,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
5,Perennial first-year infected biomass,1.0800328001658392,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
6,Perennial first-year infected biomass,0.46136877778260954,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
7,Perennial first-year infected biomass,0.16852964177507399,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
8,Perennial first-year infected biomass,0.05827082347256779,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
9,Perennial first-year infected biomass,0.01965470907830957,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
10,Perennial first-year infected biomass,0.006557849880319567,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
11,Perennial first-year infected biomass,0.002179095752206766,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
12,Perennial first-year infected biomass,7.230906427436796e-4,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
13,Perennial first-year infected biomass,2.3984049070764334e-4,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
14,Perennial first-year infected biomass,7.954215366494017e-5,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
15,Perennial first-year infected biomass,2.637892321180775e-5,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
16,Perennial first-year infected biomass,8.748085910256627e-6,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
17,Perennial first-year infected biomass,2.901137335937686e-6,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
18,Perennial first-year infected biomass,9.62107283774832e-7,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
19,Perennial first-year infected biomass,3.1906472202425635e-7,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
20,Perennial first-year infected biomass,1.0581180694542879e-7,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
21,Perennial first-year infected biomass,3.509049589434426e-8,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
22,Perennial first-year infected biomass,1.1637103486004018e-8,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
23,Perennial first-year infected biomass,3.859226733979859e-9,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
24,Perennial first-year infected biomass,1.2798400492130801e-9,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
25,Perennial first-year infected biomass,4.2443491142847987e-10,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
1,Perennial adult infected biomass,61.24787858962921,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
2,Perennial adult infected biomass,60.58655357938574,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
3,Perennial adult infected biomass,57.927384685485436,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
4,Perennial adult infected biomass,49.08882777590381,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
5,Perennial adult infected biomass,31.323854325171144,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
6,Perennial adult infected biomass,14.266868189781007,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
7,Perennial adult infected biomass,5.305100145696584,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
8,Perennial adult infected biomass,1.82151876957423,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
9,Perennial adult infected biomass,0.6097156985515391,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
10,Perennial adult infected biomass,0.20262797960928516,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
11,Perennial adult infected biomass,0.06721834424273279,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
12,Perennial adult infected biomass,0.02229045286966368,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
13,Perennial adult infected biomass,0.007391606432390711,"v_A, v_F, v_P",0,0x,Ev + Mv biomass virulence
